tt0082971,Raiders of the Lost Ark,National Board of Review: Top Ten Films
tt0082971,Raiders of the Lost Ark,Hugo Award for Best Dramatic Presentation
tt0082971,Raiders of the Lost Ark,Academy Award for Best Visual Effects
tt0082971,Raiders of the Lost Ark,Academy Award for Best Sound
tt0070723,Soylent Green,Saturn Award for Best Science Fiction Film
tt0061418,Bonnie and Clyde,Academy Award for Best Supporting Actress
tt0061418,Bonnie and Clyde,Academy Award for Best Cinematography
tt0061418,Bonnie and Clyde,National Society of Film Critics Award for Best Screenplay
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Academy Award for Best Cinematography
tt0120737,The Lord of the Rings: The Fellowship of the Ring,BAFTA Award for Best Film
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Hugo Award for Best Dramatic Presentation
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Academy Award for Best Visual Effects
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Academy Award for Best Makeup and Hairstyling
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Academy Award for Best Original Score
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Picture
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Director
tt0167260,The Lord of the Rings: The Return of the King,"Academy Award for Best Writing, Adapted Screenplay"
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Costume Design
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Production Design
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Film Editing
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Visual Effects
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Original Song
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Makeup and Hairstyling
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Original Score
tt0167260,The Lord of the Rings: The Return of the King,Academy Award for Best Sound
tt1403865,True Grit,National Board of Review: Top Ten Films
tt0167260,The Lord of the Rings: The Return of the King,"Hugo Award for Best Dramatic Presentation, Long Form"
tt0167260,The Lord of the Rings: The Return of the King,Dallas-Fort Worth Film Critics Association Award for Best Film
tt0167260,The Lord of the Rings: The Return of the King,Amanda Award for Best Foreign Feature Film
tt0167260,The Lord of the Rings: The Return of the King,International Cinephile Society Award for Best Film
tt1392170,The Hunger Games,Saturn Award for Best Actress
tt1392170,The Hunger Games,Teen Choice Award for Best Villain
tt0099703,The Grifters,National Board of Review: Top Ten Films
tt0416449,300,Saturn Award for Best Action or Adventure Film
tt0416449,300,Saturn Award for Best Director
tt0416449,300,Satellite Award for Best Visual Effects
tt0120382,The Truman Show,European Film Award for Best Non-European Film
tt0120382,The Truman Show,Hugo Award for Best Dramatic Presentation
tt0115751,Breaking the Waves,Amanda Award for Best Nordic Feature Film
tt0115751,Breaking the Waves,Silver nugget for the best foreign film
tt0115751,Breaking the Waves,European Film Award for Best Film
tt0115751,Breaking the Waves,Cannes Film Festival Grand Prix by
tt0115751,Breaking the Waves,César Award for Best Foreign Film
tt0115751,Breaking the Waves,European Film Academy Critics Award
tt0115751,Breaking the Waves,European Film Award for Best Actress
tt0115751,Breaking the Waves,National Board of Review: Top Ten Films
tt0468569,The Dark Knight,Academy Award for Best Supporting Actor
tt0468569,The Dark Knight,Academy Award for Best Sound Editing
tt0468569,The Dark Knight,MTV Movie Award for Best Villain
tt0468569,The Dark Knight,National Board of Review: Top Ten Films
tt1527186,Melancholia,European Film Award for Best Film
tt1527186,Melancholia,Bodil Award for Best Danish Film
tt1527186,Melancholia,Robert Award for Best Actress in a Supporting Role
tt1527186,Melancholia,Robert Award for Best Screenplay
tt1527186,Melancholia,European Film Award for Best Cinematographer
tt1527186,Melancholia,Robert Award for Best Editing
tt1527186,Melancholia,Robert Award for Best Visual Effects
tt1527186,Melancholia,Robert Award for Best Sound Design
tt1527186,Melancholia,European Film Award for Best Production Designer
tt1527186,Melancholia,Robert Award for Best Danish Film
tt1527186,Melancholia,Robert Award for Best Actress in a Leading Role
tt1527186,Melancholia,Robert Award for Best Director
tt1527186,Melancholia,Robert Award for Best Cinematography
tt1527186,Melancholia,Robert Award for Best Production Design
tt1527186,Melancholia,Bodil Award for Best Cinematographer
tt1186830,Agora,Goya Award for Best Producer
tt0095956,Rambo III,Golden Raspberry Award for Worst Actor
tt1186830,Agora,Goya Award for Best Special Effects
tt1186830,Agora,Goya Award for Best Costume Design
tt1186830,Agora,Goya Award for Best Artistic Direction
tt1186830,Agora,Goya Award for Best Cinematography
tt1186830,Agora,Goya Award for Best Original Screenplay
tt0053976,The Virgin Spring,Academy Award for Best International Feature Film
tt0093105,"Good Morning, Vietnam",Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
tt0091578,My Beautiful Laundrette,National Board of Review: Top Ten Films
tt0093010,Fatal Attraction,National Board of Review: Top Ten Films
tt0055018,The Innocents,National Board of Review: Top Ten Films
tt0109842,Fresh,Sundance Filmmaker Trophy Dramatic
tt0109842,Fresh,Sundance Special Jury Prize for Acting
tt0377309,Survival Island,Golden Trailer Awards
tt0094947,Dangerous Liaisons,"Academy Award for Best Writing, Adapted Screenplay"
tt0094947,Dangerous Liaisons,Academy Award for Best Costume Design
tt0094947,Dangerous Liaisons,Academy Award for Best Production Design
tt0094947,Dangerous Liaisons,BAFTA Award for Best Screenplay
tt0094947,Dangerous Liaisons,Writers Guild of America Award for Best Adapted Screenplay
tt0094947,Dangerous Liaisons,BAFTA Award for Best Actress in a Supporting Role
tt0094947,Dangerous Liaisons,César Award for Best Foreign Film
tt0094947,Dangerous Liaisons,National Board of Review: Top Ten Films
tt0048028,East of Eden,Academy Award for Best Supporting Actress
tt0048028,East of Eden,Golden Globe Award for Best Motion Picture – Drama
tt1588337,Of Gods and Men,Cannes Film Festival Grand Prix by
tt1588337,Of Gods and Men,César Award for Best Supporting Actor
tt1588337,Of Gods and Men,National Board of Review Award for Best Foreign Language Film
tt1588337,Of Gods and Men,César Award for Best Cinematography
tt1588337,Of Gods and Men,César Award for Best Film
tt0053318,"Suddenly, Last Summer",Golden Globe Award for Best Actress – Motion Picture Drama
tt0053318,"Suddenly, Last Summer",National Board of Review: Top Ten Films
tt0053318,"Suddenly, Last Summer",Targa d'Oro
tt0364725,DodgeBall: A True Underdog Story,MTV Movie Award for Best Villain
tt0104815,El Mariachi,Sundance Audience Award: U.S. Dramatic
tt0104990,Newsies,Golden Raspberry Award for Worst Original Song
tt0048028,East of Eden,National Board of Review: Top Ten Films
tt0097441,Glory,Academy Award for Best Supporting Actor
tt0097441,Glory,Academy Award for Best Cinematography
tt0097441,Glory,National Board of Review: Top Ten Films
tt0036515,Watch on the Rhine,Academy Award for Best Actor
tt0036515,Watch on the Rhine,National Board of Review: Top Ten Films
tt0097441,Glory,Academy Award for Best Sound
tt0097216,Do the Right Thing,Los Angeles Film Critics Association Award for Best Director
tt0097216,Do the Right Thing,Los Angeles Film Critics Association Award for Best Film
tt0097216,Do the Right Thing,NAACP Image Award for Outstanding Supporting Actor in a Motion Picture
tt0097216,Do the Right Thing,NAACP Image Award for Outstanding Actress in a Motion Picture
tt0116704,First Strike,Hong Kong Film Award for Best Action Choreography
tt0034167,Sergeant York,Academy Award for Best Actor
tt0034167,Sergeant York,Academy Award for Best Film Editing
tt0382077,Hide and Seek,MTV Movie Award for Best Scared-As-S**t Performance
tt0088184,Stranger Than Paradise,Golden Leopard
tt0038574,Great Expectations,National Board of Review: Top Ten Films
tt0038574,Great Expectations,"Academy Award for Best Cinematography, Black-and-White"
tt0038574,Great Expectations,"Academy Award for Best Art Direction, Black and White"
tt0088194,Streets of Fire,Sitges Film Festival Best Actress award
tt0044391,The Bad and the Beautiful,Academy Award for Best Supporting Actress
tt0044391,The Bad and the Beautiful,"Academy Award for Best Writing, Adapted Screenplay"
tt0044391,The Bad and the Beautiful,National Board of Review: Top Ten Films
tt0044391,The Bad and the Beautiful,"Academy Award for Best Cinematography, Black-and-White"
tt0044391,The Bad and the Beautiful,"Academy Award for Best Costume Design, Black-and-White"
tt0044391,The Bad and the Beautiful,"Academy Award for Best Art Direction, Black and White"
tt0073440,Nashville,National Board of Review Award for Best Film
tt0073440,Nashville,National Board of Review: Top Ten Films
tt0109759,Exotica,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0109759,Exotica,Toronto International Film Festival Award for Best Canadian Film
tt0053946,Inherit the Wind,Silver nugget for the best foreign film
tt0986233,Hunger,Caméra d'Or
tt0986233,Hunger,European Film Award for European Discovery of the Year
tt0986233,Hunger,Evening Standard British Film Awards
tt0053946,Inherit the Wind,National Board of Review: Top Ten Films
tt0025878,The Thin Man,National Board of Review: Top Ten Films
tt0117666,Sling Blade,"Academy Award for Best Writing, Adapted Screenplay"
tt0395251,The Producers,Hollywood Film Awards
tt0906734,The Broken,Sitges Film Festival Best cinematography
tt1318025,Hierro,Sitges Film Festival Best Actress award
tt0087981,Razorback,AACTA Award for Best Cinematography
tt0087981,Razorback,AACTA Award for Best Editing
tt1951265,The Hunger Games: Mockingjay – Part 1,TV Krant Filmposter Award
tt2980516,The Theory of Everything,Academy Award for Best Actor
tt2975590,Batman v Superman: Dawn of Justice,Golden Raspberry Award for Worst Supporting Actor
tt2975590,Batman v Superman: Dawn of Justice,Golden Trailer Awards
tt2975590,Batman v Superman: Dawn of Justice,Golden Raspberry Award for Worst Screenplay
tt2975590,Batman v Superman: Dawn of Justice,"Golden Raspberry Award for Worst Prequel, Remake, Rip-off or Sequel"
tt2975590,Batman v Superman: Dawn of Justice,Golden Raspberry Award for Worst Screen Couple/Ensemble
tt2452254,Clouds of Sils Maria,César Award for Best Supporting Actress
tt2452254,Clouds of Sils Maria,Louis Delluc Prize
tt1809398,Unbroken,National Board of Review: Top Ten Films
tt2179136,American Sniper,Academy Award for Best Sound Editing
tt2179136,American Sniper,National Board of Review: Top Ten Films
tt1398426,Straight Outta Compton,National Board of Review: Top Ten Films
imdb_id,title,award_label
tt0056687,What Ever Happened to Baby Jane?,"Academy Award for Best Costume Design, Black-and-White"
tt0033467,Citizen Kane,"Academy Award for Best Writing, Original Screenplay"
tt0033467,Citizen Kane,National Board of Review Award for Best Film
tt0033467,Citizen Kane,National Board of Review: Top Ten Films
tt0050212,The Bridge on the River Kwai,"Academy Award for Best Score, Adaptation or Treatment"
tt0050212,The Bridge on the River Kwai,Academy Award for Best Picture
tt0050212,The Bridge on the River Kwai,Academy Award for Best Director
tt0050212,The Bridge on the River Kwai,Academy Award for Best Actor
tt0050212,The Bridge on the River Kwai,Academy Award for Best Film Editing
tt0050212,The Bridge on the River Kwai,National Board of Review Award for Best Film
tt0050212,The Bridge on the River Kwai,National Board of Review: Top Ten Films
tt0095953,Rain Man,"Academy Award for Best Writing, Original Screenplay"
tt0095953,Rain Man,Academy Award for Best Picture
tt0050212,The Bridge on the River Kwai,"Academy Award for Best Writing, Adapted Screenplay"
tt0050212,The Bridge on the River Kwai,Academy Award for Best Cinematography
tt0190332,"Crouching Tiger, Hidden Dragon",Golden Horse Award for Best Feature Film
tt0190332,"Crouching Tiger, Hidden Dragon",Golden Bauhinia Award for Best Film
tt0190332,"Crouching Tiger, Hidden Dragon",Academy Award for Best International Feature Film
tt0190332,"Crouching Tiger, Hidden Dragon",Saturn Award for Best Action or Adventure Film
tt0073195,Jaws,Academy Award for Best Film Editing
tt0073195,Jaws,Academy Award for Best Sound
tt0190332,"Crouching Tiger, Hidden Dragon",Golden Globe Award for Best Non-English Language Film
tt0190332,"Crouching Tiger, Hidden Dragon",Hugo Award for Best Dramatic Presentation
tt0190332,"Crouching Tiger, Hidden Dragon",Hong Kong Film Award for Best Film
tt0095953,Rain Man,Academy Award for Best Director
tt0073195,Jaws,Academy Award for Best Original Dramatic Score
tt0095953,Rain Man,Golden Bear
tt0119217,Good Will Hunting,"Academy Award for Best Writing, Original Screenplay"
tt0119217,Good Will Hunting,Academy Award for Best Supporting Actor
tt0903624,The Hobbit: An Unexpected Journey,Annie Award
tt0095953,Rain Man,Academy Award for Best Actor
tt0209144,Memento,National Board of Review: Top Ten Films
tt0209144,Memento,Waldo Salt Screenwriting Award
tt0046250,Roman Holiday,National Board of Review: Top Ten Films
tt0046250,Roman Holiday,"Academy Award for Best Costume Design, Black-and-White"
tt0421715,The Curious Case of Benjamin Button,Academy Award for Best Makeup and Hairstyling
tt0421715,The Curious Case of Benjamin Button,National Board of Review: Top Ten Films
tt0046250,Roman Holiday,Academy Award for Best Actress
tt0046250,Roman Holiday,Academy Award for Best Story
tt0824747,Changeling,National Board of Review: Top Ten Films
tt0373889,Harry Potter and the Order of the Phoenix,European Film Award – People's Choice Award for Best European Film
tt0119217,Good Will Hunting,European Film Academy Achievement in World Cinema Award
tt0119217,Good Will Hunting,National Board of Review: Top Ten Films
